UID:495670678712935538,﻿Name:BitFiSwap s.r.o.,﻿Account Type:Main,﻿Account Name:bitfiswap@gmail.com
﻿id,Time,Type,Amount,Before Balance,After Balance,Fee,Symbol
﻿4041502891,2024-02-12 03:40:52,Place an order,-106.95,7150.24785845,7043.29785845,0.0,USDT
﻿4041493223,2024-02-12 03:32:44,Cancel an order,106.95,7043.29785845,7150.24785845,0.0,USDT
﻿4041475442,2024-02-12 03:17:42,Place an order,-106.95,7150.24785845,7043.29785845,0.0,USDT
﻿4041474412,2024-02-12 03:16:44,Cancel an order,106.95,7043.29785845,7150.24785845,0.0,USDT
﻿4041363709,2024-02-12 03:01:41,Place an order,-106.95,7150.24785845,7043.29785845,0.0,USDT
﻿4041166118,2024-02-12 01:49:45,Place an order,-160.42,7310.66785845,7150.24785845,0.0,USDT
﻿4041124954,2024-02-12 01:29:45,Cancel an order,160.42,7150.24785845,7310.66785845,0.0,USDT
﻿4041104016,2024-02-12 01:14:44,Place an order,-160.42,7310.66785845,7150.24785845,0.0,USDT
﻿4040960334,2024-02-12 00:49:17,Cancel an order,106.95,7203.71785845,7310.66785845,0.0,USDT
﻿4040938483,2024-02-12 00:34:14,Place an order,-106.95,7310.66785845,7203.71785845,0.0,USDT
﻿4040653202,2024-02-11 23:14:21,Cancel an order,106.95,7203.71785845,7310.66785845,0.0,USDT
﻿4040543483,2024-02-11 23:04:08,Place an order,-106.95,7310.66785845,7203.71785845,0.0,USDT
﻿4040522274,2024-02-11 22:51:28,Cancel an order,106.95,7203.71785845,7310.66785845,0.0,USDT
﻿4040519169,2024-02-11 22:49:43,Place an order,-106.95,7310.66785845,7203.71785845,0.0,USDT
﻿4040457459,2024-02-11 22:23:28,Cancel an order,106.95,7203.71785845,7310.66785845,0.0,USDT
﻿4040455204,2024-02-11 22:22:24,Place an order,-106.95,7310.66785845,7203.71785845,0.0,USDT
﻿4040068987,2024-02-11 20:38:00,Fulfill an order,250.0,7060.66785845,7310.66785845,0.0,USDT
﻿4036218965,2024-02-11 01:10:23,Cancel an order,161.11,6899.55785845,7060.66785845,0.0,USDT
﻿4032166888,2024-02-10 05:38:00,Cancel an order,33.1,6866.45785845,6899.55785845,0.0,USDT
﻿4031802389,2024-02-10 03:41:43,Cancel an order,242.64,6623.81785845,6866.45785845,0.0,USDT
﻿4031781967,2024-02-10 03:26:43,Place an order,-242.64,6866.45785845,6623.81785845,0.0,USDT
﻿4031771597,2024-02-10 03:18:59,Cancel an order,43.13,6823.32785845,6866.45785845,0.0,USDT
﻿4031769862,2024-02-10 03:17:46,Place an order,-43.13,6866.45785845,6823.32785845,0.0,USDT
﻿4031446427,2024-02-10 01:57:53,Cancel an order,106.95,6759.50785845,6866.45785845,0.0,USDT
﻿4031445260,2024-02-10 01:57:06,Place an order,-106.95,6866.45785845,6759.50785845,0.0,USDT
﻿4026449092,2024-02-09 03:16:25,Cancel an order,320.51,6545.94785845,6866.45785845,0.0,USDT
﻿4026442329,2024-02-09 03:11:15,Place an order,-320.51,6866.45785845,6545.94785845,0.0,USDT
﻿4026320344,2024-02-09 02:49:43,Place an order,-1068.37,7934.82785845,6866.45785845,0.0,USDT
﻿4026319137,2024-02-09 02:48:41,Cancel an order,106.83,7827.99785845,7934.82785845,0.0,USDT
﻿4026301776,2024-02-09 02:41:37,Place an order,-106.72,7934.71785845,7827.99785845,0.0,USDT
﻿4026290410,2024-02-09 02:39:46,Cancel an order,106.72,7827.99785845,7934.71785845,0.0,USDT
﻿4026283144,2024-02-09 02:33:40,Place an order,-106.83,7934.82785845,7827.99785845,0.0,USDT
﻿4026271223,2024-02-09 02:24:44,Place an order,-106.72,8041.54785845,7934.82785845,0.0,USDT
﻿4026138151,2024-02-09 01:58:30,Place an order,-6.87,8048.41785845,8041.54785845,0.0,USDT
﻿4026099367,2024-02-09 01:45:33,To unified trading account,-4.9,8053.31785845,8048.41785845,0.0,USDT
﻿4026099362,2024-02-09 01:45:33,Deposit,4.9,8048.41785845,8053.31785845,0.0,USDT
﻿4026089372,2024-02-09 01:42:59,Place an order,-2.45,8050.86785845,8048.41785845,0.0,USDT
﻿4026088079,2024-02-09 01:42:14,Place an order,-2.45,8053.31785845,8050.86785845,0.0,USDT
﻿4025411406,2024-02-08 23:00:28,Cancel an order,26.56,8026.75785845,8053.31785845,0.0,USDT
﻿4024852821,2024-02-08 20:23:47,Fulfill an order,1077.58,6949.17785845,8026.75785845,0.0,USDT
﻿4020957908,2024-02-08 04:03:57,Cancel an order,348.74,6600.43785845,6949.17785845,0.0,USDT
﻿4020957873,2024-02-08 04:03:55,Place an order,-33.1,6633.53785845,6600.43785845,0.0,USDT
﻿4020957343,2024-02-08 04:03:35,Place an order,-348.74,6982.27785845,6633.53785845,0.0,USDT
﻿4020352337,2024-02-08 01:05:18,Place an order,-106.26,7088.53785845,6982.27785845,0.0,USDT
﻿4020340436,2024-02-08 01:00:00,Cancel an order,21.25,7067.28785845,7088.53785845,0.0,USDT
﻿4020321048,2024-02-08 00:49:25,Cancel an order,33.2,7034.08785845,7067.28785845,0.0,USDT
﻿4020312312,2024-02-08 00:44:58,Place an order,-21.25,7055.33785845,7034.08785845,0.0,USDT
﻿4020304222,2024-02-08 00:43:47,Place an order,-33.2,7088.53785845,7055.33785845,0.0,USDT
﻿4020259019,2024-02-08 00:24:12,Cancel an order,53.13,7035.40785845,7088.53785845,0.0,USDT
﻿4020247104,2024-02-08 00:17:56,Place an order,-21.25,7056.65785845,7035.40785845,0.0,USDT
﻿4020226953,2024-02-08 00:09:08,Place an order,-53.13,7109.78785845,7056.65785845,0.0,USDT
﻿4020226858,2024-02-08 00:09:05,Cancel an order,53.13,7056.65785845,7109.78785845,0.0,USDT
﻿4020110260,2024-02-07 23:59:08,Cancel an order,106.26,6950.39785845,7056.65785845,0.0,USDT
﻿4020101704,2024-02-07 23:54:05,Place an order,-53.13,7003.52785845,6950.39785845,0.0,USDT
﻿4020094064,2024-02-07 23:49:56,Cancel an order,43.57,6959.95785845,7003.52785845,0.0,USDT
﻿4020084045,2024-02-07 23:44:06,Place an order,-106.26,7066.21785845,6959.95785845,0.0,USDT
﻿4020048592,2024-02-07 23:34:58,Place an order,-53.13,7119.34785845,7066.21785845,0.0,USDT
﻿4020047973,2024-02-07 23:34:52,Place an order,-43.57,7162.91785845,7119.34785845,0.0,USDT
﻿4020029372,2024-02-07 23:26:30,Cancel an order,33.2,7129.71785845,7162.91785845,0.0,USDT
﻿4020026327,2024-02-07 23:25:09,Place an order,-26.56,7156.27785845,7129.71785845,0.0,USDT
﻿4020021099,2024-02-07 23:22:28,Place an order,-33.2,7189.47785845,7156.27785845,0.0,USDT
﻿4020004258,2024-02-07 23:13:50,Cancel an order,53.13,7136.34785845,7189.47785845,0.0,USDT
﻿4019878982,2024-02-07 22:58:59,Place an order,-31.88,7168.22785845,7136.34785845,0.0,USDT
﻿4019878653,2024-02-07 22:58:48,Place an order,-53.13,7221.35785845,7168.22785845,0.0,USDT
﻿4019860342,2024-02-07 22:50:24,Cancel an order,122.24,7099.11785845,7221.35785845,0.0,USDT
﻿4019857538,2024-02-07 22:49:05,Cancel an order,52.07,7047.04785845,7099.11785845,0.0,USDT
﻿4019852092,2024-02-07 22:46:31,Cancel an order,31.88,7015.16785845,7047.04785845,0.0,USDT
﻿4019850231,2024-02-07 22:45:33,Place an order,-52.07,7067.23785845,7015.16785845,0.0,USDT
﻿4019840083,2024-02-07 22:41:58,Cancel an order,127.52,6939.71785845,7067.23785845,0.0,USDT
﻿4019813728,2024-02-07 22:35:22,Place an order,-122.24,7061.95785845,6939.71785845,0.0,USDT
﻿4019811871,2024-02-07 22:34:28,Cancel an order,40.0,7021.95785845,7061.95785845,0.0,USDT
﻿4019811318,2024-02-07 22:34:10,Place an order,-40.0,7061.95785845,7021.95785845,0.0,USDT
﻿4019807392,2024-02-07 22:32:24,Cancel an order,53.13,7008.82785845,7061.95785845,0.0,USDT
﻿4019805704,2024-02-07 22:31:31,Place an order,-31.88,7040.70785845,7008.82785845,0.0,USDT
﻿4019796445,2024-02-07 22:26:57,Place an order,-127.52,7168.22785845,7040.70785845,0.0,USDT
﻿4019775459,2024-02-07 22:17:20,Place an order,-53.13,7221.35785845,7168.22785845,0.0,USDT
﻿4019768552,2024-02-07 22:14:08,Cancel an order,22.31,7199.04785845,7221.35785845,0.0,USDT
﻿4019767323,2024-02-07 22:13:33,Cancel an order,53.13,7145.91785845,7199.04785845,0.0,USDT
﻿4019762857,2024-02-07 22:11:38,Place an order,-53.13,7199.04785845,7145.91785845,0.0,USDT
﻿4019698219,2024-02-07 22:07:01,Cancel an order,53.13,7145.91785845,7199.04785845,0.0,USDT
﻿4019642216,2024-02-07 21:59:07,Place an order,-22.31,7168.22785845,7145.91785845,0.0,USDT
﻿4019627921,2024-02-07 21:52:02,Place an order,-53.13,7221.35785845,7168.22785845,0.0,USDT
﻿4018500626,2024-02-07 17:02:10,Cancel an order,106.26,7115.09785845,7221.35785845,0.0,USDT
﻿4018484979,2024-02-07 16:53:57,Place an order,-106.26,7221.35785845,7115.09785845,0.0,USDT
﻿4015589464,2024-02-07 03:06:24,Cancel an order,37.39,7183.96785845,7221.35785845,0.0,USDT
﻿4015578513,2024-02-07 02:57:47,Cancel an order,55.41,7128.55785845,7183.96785845,0.0,USDT
﻿4015572317,2024-02-07 02:52:42,Place an order,-160.25,7288.80785845,7128.55785845,0.0,USDT
﻿4015570536,2024-02-07 02:51:22,Place an order,-37.39,7326.19785845,7288.80785845,0.0,USDT
﻿4015547187,2024-02-07 02:42:46,Place an order,-55.41,7381.60785845,7326.19785845,0.0,USDT
﻿4015527730,2024-02-07 02:28:05,Place an order,-213.44,7595.04785845,7381.60785845,0.0,USDT
﻿4015360736,2024-02-07 01:45:12,Cancel an order,32.01,7563.03785845,7595.04785845,0.0,USDT
﻿4015348012,2024-02-07 01:41:07,Cancel an order,160.08,7402.95785845,7563.03785845,0.0,USDT
﻿4015346119,2024-02-07 01:39:45,Place an order,-160.08,7563.03785845,7402.95785845,0.0,USDT
﻿4015343311,2024-02-07 01:37:55,Cancel an order,21.34,7541.69785845,7563.03785845,0.0,USDT
﻿4015341860,2024-02-07 01:36:58,Place an order,-32.01,7573.70785845,7541.69785845,0.0,USDT
﻿4015328076,2024-02-07 01:28:37,Cancel an order,106.72,7466.98785845,7573.70785845,0.0,USDT
﻿4015326226,2024-02-07 01:27:25,Place an order,-106.72,7573.70785845,7466.98785845,0.0,USDT
﻿4015318735,2024-02-07 01:22:54,Place an order,-21.34,7595.04785845,7573.70785845,0.0,USDT
﻿4015317545,2024-02-07 01:22:13,Cancel an order,33.16,7561.88785845,7595.04785845,0.0,USDT
﻿4015243339,2024-02-07 01:07:13,Place an order,-33.16,7595.04785845,7561.88785845,0.0,USDT
﻿4015196874,2024-02-07 01:05:49,Cancel an order,53.36,7541.68785845,7595.04785845,0.0,USDT
﻿4015154255,2024-02-07 00:50:45,Place an order,-53.36,7595.04785845,7541.68785845,0.0,USDT
﻿4015152289,2024-02-07 00:49:40,Cancel an order,320.17,7274.87785845,7595.04785845,0.0,USDT
﻿4015149350,2024-02-07 00:47:49,Place an order,-320.17,7595.04785845,7274.87785845,0.0,USDT
﻿4015127559,2024-02-07 00:34:59,Cancel an order,106.72,7488.32785845,7595.04785845,0.0,USDT
﻿4015105783,2024-02-07 00:23:34,Place an order,-161.11,7649.43785845,7488.32785845,0.0,USDT
﻿4015098883,2024-02-07 00:19:59,Place an order,-106.72,7756.15785845,7649.43785845,0.0,USDT
﻿4014973196,2024-02-07 00:03:38,Place an order,-4.37,7760.52785845,7756.15785845,0.0,USDT
﻿4014939912,2024-02-06 23:47:27,Cancel an order,33.13,7727.39785845,7760.52785845,0.0,USDT
﻿4014896975,2024-02-06 23:32:27,Place an order,-33.13,7760.52785845,7727.39785845,0.0,USDT
﻿4009945261,2024-02-06 00:28:01,Withdrawal,-7001.0,14761.52785845,7760.52785845,0.0,USDT
﻿4009935711,2024-02-06 00:22:58,Withdrawal,-3.0,14764.52785845,14761.52785845,0.0,USDT
﻿4009804143,2024-02-06 00:04:40,Withdrawal,-3.0,14767.52785845,14764.52785845,0.0,USDT
﻿4008486565,2024-02-05 18:15:37,Cancel an order,111.12,14656.40785845,14767.52785845,0.0,USDT
﻿4008357709,2024-02-05 18:00:36,Place an order,-111.12,14767.52785845,14656.40785845,0.0,USDT
﻿4008308209,2024-02-05 17:45:34,Cancel an order,77.78,14689.74785845,14767.52785845,0.0,USDT
﻿4008279093,2024-02-05 17:30:33,Place an order,-77.78,14767.52785845,14689.74785845,0.0,USDT
﻿4007601323,2024-02-05 14:27:05,Cancel an order,55.57,14711.95785845,14767.52785845,0.0,USDT
﻿4007576930,2024-02-05 14:12:03,Place an order,-55.57,14767.52785845,14711.95785845,0.0,USDT
﻿4007469717,2024-02-05 14:04:55,Cancel an order,32.01,14735.51785845,14767.52785845,0.0,USDT
﻿4007468913,2024-02-05 14:04:26,Place an order,-32.01,14767.52785845,14735.51785845,0.0,USDT
﻿4004932643,2024-02-05 01:30:48,Cancel an order,33.33,14734.19785845,14767.52785845,0.0,USDT
﻿4004910328,2024-02-05 01:15:45,Place an order,-33.33,14767.52785845,14734.19785845,0.0,USDT
﻿4004773325,2024-02-05 00:48:07,Cancel an order,111.12,14656.40785845,14767.52785845,0.0,USDT
﻿4004737507,2024-02-05 00:33:07,Place an order,-111.12,14767.52785845,14656.40785845,0.0,USDT
﻿4004706306,2024-02-05 00:15:55,Cancel an order,77.78,14689.74785845,14767.52785845,0.0,USDT
﻿4004557067,2024-02-05 00:00:52,Place an order,-77.78,14767.52785845,14689.74785845,0.0,USDT
﻿4004458436,2024-02-04 23:19:43,Cancel an order,3333.7,11433.82785845,14767.52785845,0.0,USDT
﻿4004337477,2024-02-04 23:04:39,Place an order,-3333.7,14767.52785845,11433.82785845,0.0,USDT
﻿4003441325,2024-02-04 18:52:23,Cancel an order,58.89,14708.63785845,14767.52785845,0.0,USDT
﻿4003398169,2024-02-04 18:37:20,Place an order,-58.89,14767.52785845,14708.63785845,0.0,USDT
﻿4002989042,2024-02-04 16:45:16,Cancel an order,52.22,14715.30785845,14767.52785845,0.0,USDT
﻿4002986569,2024-02-04 16:43:55,Place an order,-52.22,14767.52785845,14715.30785845,0.0,USDT
﻿4002949641,2024-02-04 16:32:20,Cancel an order,111.12,14656.40785845,14767.52785845,0.0,USDT
﻿4002944682,2024-02-04 16:29:22,Place an order,-111.12,14767.52785845,14656.40785845,0.0,USDT
﻿4000315007,2024-02-04 03:32:10,Place an order,-94.05,14861.57785845,14767.52785845,0.0,USDT
﻿3999987485,2024-02-04 01:50:06,Place an order,-74.25,14935.82785845,14861.57785845,0.0,USDT
﻿3999734399,2024-02-04 00:24:14,Place an order,-24.75,14960.57785845,14935.82785845,0.0,USDT
﻿3999727109,2024-02-04 00:20:03,Cancel an order,24.75,14935.82785845,14960.57785845,0.0,USDT
﻿3999664361,2024-02-04 00:07:58,Place an order,-24.75,14960.57785845,14935.82785845,0.0,USDT
﻿3999561498,2024-02-03 23:41:36,Place an order,-2.72,14963.29785845,14960.57785845,0.0,USDT
﻿3999554184,2024-02-03 23:37:42,Place an order,-198.01,15161.30785845,14963.29785845,0.0,USDT
﻿3999549157,2024-02-03 23:36:55,Place an order,-108.91,15270.21785845,15161.30785845,0.0,USDT
﻿3999520945,2024-02-03 23:27:20,Cancel an order,555.61,14714.60785845,15270.21785845,0.0,USDT
﻿3999492073,2024-02-03 23:12:19,Place an order,-555.61,15270.21785845,14714.60785845,0.0,USDT
﻿3999308377,2024-02-03 22:32:06,Cancel an order,77.78,15192.43785845,15270.21785845,0.0,USDT
﻿3999279701,2024-02-03 22:17:06,Place an order,-77.78,15270.21785845,15192.43785845,0.0,USDT
﻿3998679300,2024-02-03 19:42:02,Cancel an order,247.52,15022.69785845,15270.21785845,0.0,USDT
﻿3998668314,2024-02-03 19:39:47,Place an order,-247.52,15270.21785845,15022.69785845,0.0,USDT
﻿3998469719,2024-02-03 18:45:44,Cancel an order,247.52,15022.69785845,15270.21785845,0.0,USDT
﻿3998468114,2024-02-03 18:44:54,Place an order,-247.52,15270.21785845,15022.69785845,0.0,USDT
﻿3998278349,2024-02-03 18:00:48,Cancel an order,111.12,15159.09785845,15270.21785845,0.0,USDT
﻿3998273775,2024-02-03 17:59:55,Place an order,-111.12,15270.21785845,15159.09785845,0.0,USDT
﻿3995489880,2024-02-03 04:45:43,Cancel an order,7.65,15262.56785845,15270.21785845,0.0,USDT
﻿3995488649,2024-02-03 04:44:39,Place an order,-7.65,15270.21785845,15262.56785845,0.0,USDT
﻿3995141792,2024-02-03 03:00:20,Cancel an order,1624.46,13645.75785845,15270.21785845,0.0,USDT
﻿3995140662,2024-02-03 02:59:34,Place an order,-1624.46,15270.21785845,13645.75785845,0.0,USDT
﻿3995130890,2024-02-03 02:51:51,Cancel an order,112.03,15158.18785845,15270.21785845,0.0,USDT
﻿3995100189,2024-02-03 02:40:09,Cancel an order,355.0,14803.18785845,15158.18785845,0.0,USDT
﻿3995095883,2024-02-03 02:36:48,Place an order,-112.03,14915.21785845,14803.18785845,0.0,USDT
﻿3995079514,2024-02-03 02:25:09,Place an order,-355.0,15270.21785845,14915.21785845,0.0,USDT
﻿3994879528,2024-02-03 01:30:18,Cancel an order,112.29,15157.92785845,15270.21785845,0.0,USDT
﻿3994865706,2024-02-03 01:21:37,Cancel an order,112.29,15045.63785845,15157.92785845,0.0,USDT
﻿3994858000,2024-02-03 01:16:46,Place an order,-112.29,15157.92785845,15045.63785845,0.0,USDT
﻿3994853964,2024-02-03 01:14:13,Place an order,-112.29,15270.21785845,15157.92785845,0.0,USDT
﻿3994623242,2024-02-03 00:14:06,Cancel an order,281.34,14988.87785845,15270.21785845,0.0,USDT
﻿3994615949,2024-02-03 00:11:11,Place an order,-281.34,15270.21785845,14988.87785845,0.0,USDT
﻿3994399977,2024-02-02 23:27:24,Place an order,-2.47,15272.68785845,15270.21785845,0.0,USDT
﻿3994252128,2024-02-02 23:03:26,Cancel an order,67.52,15205.16785845,15272.68785845,0.0,USDT
﻿3994235864,2024-02-02 22:55:37,Cancel an order,247.52,14957.64785845,15205.16785845,0.0,USDT
﻿3994219035,2024-02-02 22:48:25,Place an order,-67.52,15025.16785845,14957.64785845,0.0,USDT
﻿3994213209,2024-02-02 22:47:34,Place an order,-247.52,15272.68785845,15025.16785845,0.0,USDT
﻿3994175664,2024-02-02 22:38:49,Fulfill an order,180.0,15092.68785845,15272.68785845,0.0,USDT
﻿3993401718,2024-02-02 19:16:50,Cancel an order,283.73,14808.95785845,15092.68785845,0.0,USDT
﻿3993274998,2024-02-02 19:01:47,Place an order,-283.73,15092.68785845,14808.95785845,0.0,USDT
﻿3992956611,2024-02-02 17:38:50,Fulfill an order,138.3,14954.38785845,15092.68785845,0.0,USDT
﻿3992953958,2024-02-02 17:37:28,Cancel an order,949.66,14004.72785845,14954.38785845,0.0,USDT
﻿3992950749,2024-02-02 17:35:52,Place an order,-949.66,14954.38785845,14004.72785845,0.0,USDT
﻿3992520193,2024-02-02 16:04:50,Cancel an order,283.41,14670.97785845,14954.38785845,0.0,USDT
﻿3992483082,2024-02-02 15:49:48,Place an order,-283.41,14954.38785845,14670.97785845,0.0,USDT
﻿3989865144,2024-02-02 03:33:46,Cancel an order,226.57,14727.81785845,14954.38785845,0.0,USDT
﻿3989862529,2024-02-02 03:32:24,Place an order,-226.57,14954.38785845,14727.81785845,0.0,USDT
﻿3989857699,2024-02-02 03:29:17,Cancel an order,113.28,14841.10785845,14954.38785845,0.0,USDT
﻿3989856410,2024-02-02 03:28:19,Place an order,-113.28,14954.38785845,14841.10785845,0.0,USDT
﻿3989626705,2024-02-02 02:11:28,Cancel an order,361.01,14593.37785845,14954.38785845,0.0,USDT
﻿3989506623,2024-02-02 01:56:25,Place an order,-361.01,14954.38785845,14593.37785845,0.0,USDT
﻿3989415773,2024-02-02 01:21:13,Place an order,-744.41,15698.79785845,14954.38785845,0.0,USDT
﻿3989193395,2024-02-02 00:27:34,Cancel an order,112.67,15586.12785845,15698.79785845,0.0,USDT
﻿3989165279,2024-02-02 00:15:00,From unified trading account,12337.88,3248.24785845,15586.12785845,0.0,USDT
﻿3989159656,2024-02-02 00:12:32,Place an order,-112.67,3360.91785845,3248.24785845,0.0,USDT
﻿3988780748,2024-02-01 23:01:48,Cancel an order,565.61,2795.30785845,3360.91785845,0.0,USDT
﻿3988778275,2024-02-01 23:00:41,Place an order,-565.61,3360.91785845,2795.30785845,0.0,USDT
﻿3988735755,2024-02-01 22:42:04,Cancel an order,339.36,3021.55785845,3360.91785845,0.0,USDT
﻿3988703992,2024-02-01 22:35:56,Cancel an order,36.29,2985.26785845,3021.55785845,0.0,USDT
﻿3988695457,2024-02-01 22:32:09,Cancel an order,31.28,2953.98785845,2985.26785845,0.0,USDT
﻿3988684740,2024-02-01 22:27:04,Place an order,-339.36,3293.34785845,2953.98785845,0.0,USDT
﻿3988680565,2024-02-01 22:25:10,Place an order,-36.29,3329.63785845,3293.34785845,0.0,USDT
﻿3988675089,2024-02-01 22:22:47,Cancel an order,227.35,3102.28785845,3329.63785845,0.0,USDT
﻿3988664809,2024-02-01 22:18:25,Place an order,-31.28,3133.56785845,3102.28785845,0.0,USDT
﻿3988597817,2024-02-01 22:07:46,Place an order,-227.35,3360.91785845,3133.56785845,0.0,USDT
﻿3987761736,2024-02-01 18:43:05,Cancel an order,227.35,3133.56785845,3360.91785845,0.0,USDT
﻿3987742737,2024-02-01 18:36:43,Cancel an order,284.18,2849.38785845,3133.56785845,0.0,USDT
﻿3987740414,2024-02-01 18:35:33,Cancel an order,45.47,2803.91785845,2849.38785845,0.0,USDT
﻿3987724424,2024-02-01 18:28:02,Place an order,-227.35,3031.26785845,2803.91785845,0.0,USDT
﻿3987710339,2024-02-01 18:21:42,Place an order,-284.18,3315.44785845,3031.26785845,0.0,USDT
﻿3987707587,2024-02-01 18:20:30,Place an order,-45.47,3360.91785845,3315.44785845,0.0,USDT
﻿3987700066,2024-02-01 18:17:17,Cancel an order,113.67,3247.24785845,3360.91785845,0.0,USDT
﻿3987536441,2024-02-01 18:02:14,Place an order,-113.67,3360.91785845,3247.24785845,0.0,USDT
﻿3987475410,2024-02-01 17:36:53,Cancel an order,113.67,3247.24785845,3360.91785845,0.0,USDT
﻿3987467140,2024-02-01 17:33:03,Cancel an order,227.35,3019.89785845,3247.24785845,0.0,USDT
﻿3987441117,2024-02-01 17:21:51,Place an order,-113.67,3133.56785845,3019.89785845,0.0,USDT
﻿3987431908,2024-02-01 17:18:02,Place an order,-227.35,3360.91785845,3133.56785845,0.0,USDT
﻿3987420000,2024-02-01 17:12:35,Cancel an order,100.12,3260.79785845,3360.91785845,0.0,USDT
﻿3987419009,2024-02-01 17:12:10,Place an order,-100.12,3360.91785845,3260.79785845,0.0,USDT
﻿3983906318,2024-02-01 03:48:25,Cancel an order,1982.42,1378.49785845,3360.91785845,0.0,USDT
﻿3983871093,2024-02-01 03:33:25,Place an order,-1982.42,3360.91785845,1378.49785845,0.0,USDT
﻿3983814640,2024-02-01 03:09:52,Cancel an order,24.75,3336.16785845,3360.91785845,0.0,USDT
﻿3983717276,2024-02-01 03:00:13,Place an order,-884.56,4220.72785845,3336.16785845,0.0,USDT
﻿3983709304,2024-02-01 02:54:50,Place an order,-24.75,4245.47785845,4220.72785845,0.0,USDT
﻿3983643806,2024-02-01 02:22:45,Transferred by customer service,-4489.17,8734.64785845,4245.47785845,0.0,USDT
﻿3983643805,2024-02-01 02:22:45,Unfrozen by customer service,4489.17,4245.47785845,8734.64785845,0.0,USDT
﻿3983561365,2024-02-01 02:04:49,Cancel an order,99.25,4146.22785845,4245.47785845,0.0,USDT
﻿3983550666,2024-02-01 01:57:59,Cancel an order,34.45,4111.77785845,4146.22785845,0.0,USDT
﻿3983545438,2024-02-01 01:54:43,Place an order,-34.45,4146.22785845,4111.77785845,0.0,USDT
﻿3983537483,2024-02-01 01:49:48,Place an order,-99.25,4245.47785845,4146.22785845,0.0,USDT
﻿3983498366,2024-02-01 01:37:52,Cancel an order,565.32,3680.15785845,4245.47785845,0.0,USDT
﻿3983496617,2024-02-01 01:36:46,Place an order,-565.32,4245.47785845,3680.15785845,0.0,USDT
﻿3983489355,2024-02-01 01:33:06,Frozen by customer service,-4489.17,8734.64785845,4245.47785845,0.0,USDT
﻿3983488038,2024-02-01 01:32:32,Cancel an order,502.51,8232.13785845,8734.64785845,0.0,USDT
﻿3983487336,2024-02-01 01:32:10,Cancel an order,4571.95,3660.18785845,8232.13785845,0.0,USDT
﻿3983486815,2024-02-01 01:31:53,Place an order,-502.51,4162.69785845,3660.18785845,0.0,USDT
﻿3983486303,2024-02-01 01:31:35,Cancel an order,125.62,4037.07785845,4162.69785845,0.0,USDT
﻿3983484469,2024-02-01 01:30:33,Place an order,-125.62,4162.69785845,4037.07785845,0.0,USDT
﻿3983478703,2024-02-01 01:27:14,Cancel an order,4094.29,68.40785845,4162.69785845,0.0,USDT
﻿3983471695,2024-02-01 01:23:38,Cancel an order,12.56,55.84785845,68.40785845,0.0,USDT
﻿3983471009,2024-02-01 01:23:14,Place an order,-4094.29,4150.13785845,55.84785845,0.0,USDT
﻿3983329340,2024-02-01 01:00:57,Place an order,-12.56,4162.69785845,4150.13785845,0.0,USDT
﻿3983294377,2024-02-01 00:50:19,Cancel an order,14.85,4147.84785845,4162.69785845,0.0,USDT
﻿3983279423,2024-02-01 00:48:14,Place an order,-14.85,4162.69785845,4147.84785845,0.0,USDT
﻿3983193525,2024-02-01 00:11:05,Place an order,-121.28,4283.97785845,4162.69785845,0.0,USDT
﻿3983192571,2024-02-01 00:10:53,Cancel an order,123.76,4160.21785845,4283.97785845,0.0,USDT
﻿3983171916,2024-02-01 00:09:37,Cancel an order,851.06,3309.15785845,4160.21785845,0.0,USDT
﻿3983077187,2024-02-01 00:05:33,Place an order,-123.76,3432.91785845,3309.15785845,0.0,USDT
﻿3983076277,2024-02-01 00:05:16,Place an order,-851.06,4283.97785845,3432.91785845,0.0,USDT
﻿3983048036,2024-01-31 23:55:43,Cancel an order,342.5,3941.47785845,4283.97785845,0.0,USDT
﻿3983044255,2024-01-31 23:54:30,Cancel an order,171.25,3770.22785845,3941.47785845,0.0,USDT
﻿3983028440,2024-01-31 23:48:22,Cancel an order,285.42,3484.80785845,3770.22785845,0.0,USDT
﻿3983001770,2024-01-31 23:42:38,Cancel an order,34.25,3450.55785845,3484.80785845,0.0,USDT
﻿3982987534,2024-01-31 23:40:42,Place an order,-342.5,3793.05785845,3450.55785845,0.0,USDT
﻿3982982846,2024-01-31 23:39:29,Place an order,-171.25,3964.30785845,3793.05785845,0.0,USDT
﻿3982981129,2024-01-31 23:38:49,Place an order,-49.5,4013.80785845,3964.30785845,0.0,USDT
﻿3982979822,2024-01-31 23:38:19,Place an order,-49.5,4063.30785845,4013.80785845,0.0,USDT
﻿3982976373,2024-01-31 23:36:59,Cancel an order,247.52,3815.78785845,4063.30785845,0.0,USDT
﻿3982965093,2024-01-31 23:33:21,Place an order,-285.42,4101.20785845,3815.78785845,0.0,USDT
﻿3982946657,2024-01-31 23:27:37,Place an order,-34.25,4135.45785845,4101.20785845,0.0,USDT
﻿3982945884,2024-01-31 23:27:17,Place an order,-247.52,4382.97785845,4135.45785845,0.0,USDT
﻿3982913923,2024-01-31 23:17:53,Cancel an order,228.33,4154.64785845,4382.97785845,0.0,USDT
﻿3982904569,2024-01-31 23:15:00,Cancel an order,114.16,4040.48785845,4154.64785845,0.0,USDT
﻿3982904087,2024-01-31 23:14:49,Place an order,-228.33,4268.81785845,4040.48785845,0.0,USDT
